Brand,Model,Company,1 stars,2 stars,4 stars,3 stars,5 stars,SSD,Colours,Operating system,Hard disk,Model Number,Processor,Graphics Processor,Dedicated Graphics,Finger Print Sensor,Resolution,Wi-Fi standards supported,Weight (kg),Dimensions (mm),Bluetooth version,Number of USB Ports,Series,Internal Mic,Touch Screen,Product Name,Touchpad,Battery Cell,Pointer Device,USB Ports,Cache,Mic In,Speakers,Multi Card Slot,RJ45 (LAN),HDMI Port,Ethernet,Price_Clean,RAM_GB,Screen_Size_inch,Base_Clock_Speed_GHz,Total_Ratings
Apple,MacBook MNYL2HN/A,apple,0,0,0,0,0,0.0,Gold,macOS,No,MNYL2HN/A,Intel Core i5 7th Gen,Intel Integrated HD Graphics 615,No,0.0,2304x1440 pixels,802.11 ac,0.92,280.50 x 196.50 x 13.10,4.2,3.0,MacBook,Yes,0.0,"Apple Macbook MNYL2HN/A Laptop (Mac, 8GB RAM, 512GB HDD, Intel Core i5, Gold, 12.0 Inch)",Unknown,Unknown,Trackpad,Unknown,4MB,Yes,Yes,Unknown,Unknown,Unknown,Unknown,128700,8.0,12.0,1.3,
Acer,Aspire TMP256-M-P8YQ,acer,0,0,0,0,0,0.0,Black,Windows 7 Professional,500GB,TMP256-M-P8YQ,Intel Pentium Dual Core,Intel HD Graphics,No,0.0,1366x768 pixels,802.11 a/b/g/n,2.5,381.00 x 257.00 x 30.40,,3.0,Aspire,Yes,0.0,"Acer Aspire TMP256-M-P8YQ Laptop (Windows 7 Pro, 4GB RAM, 500GB HDD, Intel Pentium, Black, 15.6 inch)",Unknown,6,Touchpad,Unknown,Unknown,Unknown,Stereo Speakers,Multi Format Card Reader,Unknown,Standard,Unknown,61562,4.0,15.6,1.7,
Asus,E203NAH-FD048T,asus,0,0,0,0,0,0.0,White,Windows 10 Home,500GB,E203NAH-FD048T,Intel Celeron Dual Core 7th Gen N3350,Intel HD Graphics,No,0.0,1366x768 pixels,802.11 b/g/n,2.1,286.00 x 193.30 x 21.40,4.0,2.0,Unknown,Yes,0.0,"Asus E203NAH-FD048T Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Celeron, White, 11.6 inch)",Yes,3,Touchpad,2 x USB 3.0,2MB,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,22400,4.0,11.6,1.1,
Acer,Aspire SW3-16,acer,15,5,19,12,48,0.0,Grey,Windows 10 Home,No,SW3-16,Intel Atom Quad Core Z8300,Intel Integrated HD Graphics,No,0.0,1366x768 pixels,802.11 ac,2.1,Unknown,4.1,3.0,Aspire,Yes,0.0,"Acer Aspire SW3-16 Laptop (Windows 10, 2GB RAM, 32GB HDD, Intel Atom, Black, 10.1 inch)",Yes,Unknown,Touchpad,Unknown,2MB,Yes,Yes,Unknown,Unknown,Unknown,10/100/1000 Base T,12950,2.0,10.1,1.33,91.0
Acer,Swift 3 SF315-41-R6J9,acer,0,0,0,0,0,0.0,Grey,Windows 10,512GB,3 SF315-41-R6J9,Unknown,Unknown,Unknown,0.0,1920x1080 pixels,802.11 a/b/g/n/ac,2.1,370.50 x 255.00 x 18.90,4.1,4.0,Swift,Yes,0.0,"Acer Swift 3 SF315-41-R6J9 Laptop (Windows 10, 8GB RAM, 512GB HDD, AMD Steel Grey, 15.6 inch)",Yes,4,Touchpad,"1 x USB 2.0, 2 x USB 3.0",4MB,Yes,Stereo Speakers,SD Card Reader,Unknown,Unknown,Unknown,29000,8.0,15.6,2.16,
Apple,MacBook Pro,apple,13,3,8,3,72,0.0,Space Grey,macOS,No,Unknown,Intel Core i5 7th Gen,Unknown,Unknown,0.0,2560x1600 pixels,802.11 ac,1.37,304.10 x 212.40 x 14.90,4.2,2.0,MacBook Pro,Yes,0.0,"Apple Macbook Pro Laptop (Mac, 8GB RAM, 256GB HDD, Intel Core i5, Space Grey, 13.3 inch)",Yes,Unknown,Touchpad,2 x USB 3.0,Unknown,Yes,Stereo Speakers,Unknown,Unknown,Unknown,Unknown,159900,12.0,13.3,2.3,86.0
Asus,VivoBook R541NA-RB21T-RD,asus,0,0,0,0,0,0.0,Red,Windows 10,500GB,R541NA-RB21T-RD,Intel Pentium Dual Core N4200,Intel HD Graphics 505,No,0.0,1366x768 pixels,Unknown,2.0,71.12 x 251.00 x 38.10,,3.0,VivoBook,Unknown,1.0,"Asus Vivobook R541NA-RB21T-RD Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Pentium, Red, 15.6 inch)",Unknown,3,Touchpad,Unknown,Unknown,Unknown,Stereo Speakers,Unknown,Yes,Standard,Unknown,37333,4.0,15.6,1.1,
Dell,Vostro 3000 3549,dell,0,0,0,0,0,0.0,Grey,Ubuntu,500GB,3000 3549,Intel Celeron Dual Core 5th Gen 3205U,Intel Integrated HD Graphics,No,0.0,Unknown,802.11 b/g/n,2.38,381.40 x 65.02 x 26.75,4.0,2.0,Vostro,Yes,0.0,"Dell Vostro 3000 3549 Laptop (Linux, 4GB RAM, 500GB HDD, Intel Celeron, Grey, 15.6 inch)",Unknown,Unknown,Unknown,2 x USB 2.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10/100/1000 Base T,22001,4.0,15.6,1.5,
HP,Pavilion X360 11-AD105TU,hp,50,0,8,8,33,0.0,Silver,Windows 10,1TB,X360 11-AD105TU,Intel Pentium Dual Core N5000,Unknown,Unknown,0.0,1366x768 pixels,802.11 ac,1.39,294.90 x 201.40 x 19.30,4.2,3.0,Pavilion,Yes,1.0,"HP Pavilion X360 11-AD105TU Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Pentium, Silver, 11.6 inch)",Yes,2,Touchpad,Unknown,4MB,Yes,Yes,Unknown,Unknown,Unknown,Unknown,41490,4.0,11.6,2.7,12.0
AGB,Orion ZQ2501,agb,0,0,0,0,0,0.0,Silver,Windows 10,No,ZQ2501,Intel Core i7 7th Gen,Intel Integrated HD Graphics 620,No,0.0,1920x1080 pixels,802.11 ac,2.1,Unknown,4.1,3.0,Orion,Yes,0.0,"AGB Orion ZQ2501 Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Silver)",Unknown,Unknown,Unknown,"2 x USB 2.0, 1 x USB 3.0, 1 x USB 3.0 (Type C)",Unknown,Unknown,Unknown,Unknown,Yes,Unknown,10/100/1000 Base T,65499,8.0,14.0,2.7,
HP,15Q-BW084AX,hp,0,0,0,0,0,0.0,Smoke Grey,DOS,1TB,15Q-BW084AX,AMD APU Quad Core A10,Unknown,Unknown,0.0,1366x768 pixels,802.11 b/g/n,1.86,380.00 x 253.80 x 23.80,4.0,3.0,Unknown,Yes,0.0,"HP 15Q-BW084AX Laptop (DOS, 4GB RAM, 1000GB HDD, AMD Smoke Grey, 15.6 inch)",Yes,4,Unknown,Unknown,2MB,Yes,Unknown,SD Card Reader,Yes,Standard,Unknown,28990,4.0,15.6,2.16,
HP,15-BS663TU,hp,0,0,0,0,0,0.0,Silver,Windows 10,1TB,15-BS663TU,Intel Core i3 7th Gen 7020U,Intel HD Graphics 620,No,0.0,1920x1080 pixels,802.11 b/g/n,2.19,254.00 x 38.00 x 24.00,4.0,3.0,Unknown,Unknown,0.0,"HP 15-BS663TU Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Silver, 15.6 inch)",Unknown,4,Unknown,Unknown,Unknown,Yes,2 Speakers,Unknown,Yes,Standard,Unknown,28990,4.0,15.6,2.3,
Lenovo,IdeaPad 530S,lenovo,0,9,18,0,73,0.0,Platinum Grey,Windows 10,256GB,530S,Intel Core i5,Unknown,Unknown,0.0,1920x1080 pixels,802.11 ac,2.1,Unknown,4.1,2.0,IdeaPad,Yes,0.0,"Lenovo Ideapad 530S Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Liquid Blue, 14.0 Inch)",Yes,Unknown,Unknown,Unknown,6MB,Yes,Unknown,SD Card Reader,Yes,Standard,Unknown,64990,8.0,14.0,3.4,11.0
Apple,MacBook MNYF2HN/A,apple,0,0,0,0,0,0.0,Space Grey,macOS,No,MNYF2HN/A,Intel Core m3 7th Gen,Intel Integrated HD Graphics 615,No,0.0,2304x1440 pixels,802.11 ac,0.92,280.50 x 196.50 x 13.10,4.2,3.0,MacBook,Yes,0.0,"Apple Macbook MNYF2HN/A Laptop (Mac, 8GB RAM, 256GB HDD, Intel Core m3, Space Grey, 12.0 Inch)",Unknown,Unknown,Trackpad,Unknown,4MB,Yes,Yes,Unknown,Unknown,Unknown,Unknown,104800,8.0,12.0,1.2,
Apple,MacBook MNYG2HN/A,apple,0,0,0,0,0,0.0,Space Grey,macOS,No,MNYG2HN/A,Intel Core i5 7th Gen,Intel Integrated HD Graphics 615,No,0.0,2304x1440 pixels,802.11 ac,0.92,280.50 x 196.50 x 13.10,4.2,3.0,MacBook,Yes,0.0,"Apple Macbook MNYG2HN/A Laptop (Mac, 8GB RAM, 512GB HDD, Intel Core i5, Space Grey, 12.0 Inch)",Unknown,Unknown,Trackpad,Unknown,4MB,Yes,Yes,Unknown,Unknown,Unknown,Unknown,128700,8.0,12.0,1.3,
Apple,MacBook MNYJ2HN/A,apple,0,0,0,0,0,0.0,Silver,macOS,No,MNYJ2HN/A,Intel Core i5 7th Gen,Intel Integrated HD Graphics 615,No,0.0,2304x1440 pixels,802.11 ac,0.92,280.50 x 196.50 x 13.10,4.2,3.0,MacBook,Yes,0.0,"Apple Macbook MNYJ2HN/A Laptop (Mac, 8GB RAM, 512GB HDD, Intel Core i5, Silver, 12.0 Inch)",Unknown,Unknown,Trackpad,Unknown,4MB,Yes,Yes,Unknown,Unknown,Unknown,Unknown,128700,8.0,12.0,1.3,
Asus,VivoBook Flip TP410UA-EC509T,asus,0,0,100,0,0,0.0,Grey,Windows 10,No,Flip TP410UA-EC509T,Intel Core i3 7th Gen,Intel Integrated HD Graphics,No,0.0,1920x1080 pixels,802.11 b/g/n,2.1,Unknown,4.0,4.0,VivoBook,Yes,1.0,"Asus Vivobook Flip TP410UA-EC509T Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Grey, 14.1 inch)",Yes,3,Touchpad,"2 x USB 2.0, 1 x USB 3.0",3MB,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,56990,4.0,14.0,2.4,
Lenovo,IdeaPad Ideapad,lenovo,27,15,13,4,42,0.0,Platinum Grey,Windows 10,2TB,Ideapad,Intel Core i5 8th Gen,Unknown,Unknown,0.0,1920x1080 pixels,802.11 a/b/g/n/ac,1.86,51.10 x 31.90 x 6.80,4.1,2.0,IdeaPad,Unknown,0.0,"Lenovo Ideapad Laptop (Windows 10, 2GB RAM, 64GB HDD, Intel Celeron, Silver, 14.0 Inch)",Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Yes,Standard,10/100/1000 Base T,43623,12.0,15.6,2.2,48.0
Asus,ZenBook 3 UX390UA-GS045T,asus,0,0,0,0,0,0.0,Gold,Windows 10 Home,Unknown,UX390UA-GS045T,Intel Core i5 7th Gen 7200U,Intel Integrated HD Graphics 620,No,1.0,1920x1080 pixels,802.11 ac,0.91,296.00 x 191.20 x 11.90,4.0,1.0,ZenBook 3,Unknown,0.0,"Asus Zenbook 3 UX390UA-GS045T Laptop (Windows 10, 8GB RAM, 512GB HDD, Intel Core i5, Gold, 12.5 inch)",Unknown,6,Touchpad,1 x USB 3.1 Gen 1 (Type C),3MB,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,99990,8.0,12.5,2.5,
HP,15Q-BU101TU,hp,0,0,0,0,0,0.0,Black,Windows 10,1TB,15Q-BU101TU,Intel Core i5 8th Gen 8250U,Intel HD Graphics 620,No,0.0,1366x768 pixels,802.11 b/g/n,1.95,380.00 x 254.00 x 24.00,4.0,3.0,Unknown,Unknown,0.0,"HP 15Q-BU101TU Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",Unknown,Unknown,Unknown,"1 x USB 2.0, 2 x USB 3.0",6MB,Unknown,2 Speakers,Unknown,Unknown,Standard,Unknown,49257,8.0,15.6,1.6,
Asus,X541NA-GO017T,asus,33,33,0,0,33,0.0,Grey,Windows 10,500GB,X541NA-GO017T,Intel Celeron Dual Core 7th Gen,Unknown,Unknown,0.0,1920x1080 pixels,802.11 b/g/n,2.1,Unknown,4.0,3.0,Unknown,Yes,0.0,"Asus X541NA-GO017T Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Celeron, Grey, 15.6 inch)",Yes,3,Unknown,Unknown,2MB,Yes,Unknown,SD Card Reader,Unknown,Standard,Unknown,27699,4.0,15.6,1.1,3.0
Asus,ZenBook 3 UX490UA-XS74-BL,asus,0,0,0,0,0,0.0,Blue,Windows 10 Professional,No,UX490UA-XS74-BL,Intel Core i7 7th Gen 7500U,Integrated Graphics Processor,Unknown,1.0,Unknown,802.11 ac,1.09,213.00 x 33.00 x 33.02,4.1,2.0,ZenBook 3,Yes,0.0,"Asus UX490UA-XS74-BL Laptop (Windows 10 Pro, 16GB RAM, 512GB HDD, Intel Core i7, Blue, 14 inch)",Yes,Unknown,Touchpad,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,511536,16.0,14.0,2.7,
Microsoft,Surface Pro DAJ-00021,microsoft,0,0,0,0,0,0.0,Graphite Gold,Windows 10 Professional,No,DAJ-00021,Intel Core i7 7th Gen 7300U,Intel Integrated HD Graphics 620,No,0.0,2736x1824 pixels,802.11 a/b/g/n/ac,2.1,292.10 x 200.70 x 8.40,4.1,1.0,Surface Pro,Yes,1.0,"Microsoft Surface DAJ-00021 Laptop (8GB RAM, 256GB HDD, Intel Core i7, Graphite Gold, 12.3 inch)",Unknown,Unknown,Unknown,1 x USB 3.0,3MB,Yes,Stereo Speakers,SDXC Card Reader,Unknown,Unknown,Unknown,174999,8.0,12.5,2.6,
Asus,L402WA-EH21,asus,27,8,18,10,36,0.0,Black,Windows 10,No,L402WA-EH21,AMD APU Quad Core E2 6110,AMD Radeon R2,Unknown,1.0,1366x768 pixels,802.11 a/b/g/n/ac,2.1,236.00 x 338.00 x 23.00,4.0,3.0,Unknown,Yes,0.0,"Asus L402WA-EH21 Laptop (Windows 10, 4GB RAM, 32GB HDD, AMD Black, 14 inch)",Unknown,4,Touchpad,Unknown,Unknown,Unknown,2 Speakers,Yes,Unknown,Unknown,Unknown,77460,4.0,14.0,1.5,201.0
HP,14-AM122TU,hp,0,0,0,0,0,0.0,Turbo Silver,Windows 10,1TB,14-AM122TU,Intel Core i5 7200U,Unknown,Unknown,0.0,1366x768 pixels,802.11 b/g/n,1.94,242.00 x 34.50 x 23.00,,2.0,Unknown,Unknown,0.0,"HP 14-AM122TU Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i5, Turbo Silver, 14 inch)",Unknown,4,Unknown,"1 x USB 2.0, 1 x USB 3.0",Unknown,Unknown,Yes,SD Card Reader,Yes,Standard,Unknown,39999,4.0,14.0,2.5,
HP,1T8TJG,hp,0,0,0,0,0,0.0,Purple,Windows 10,2TB,1T8TJG,Intel Core i5 8th Gen 8250U,Intel HD Graphics 620,No,0.0,1366x768 pixels,802.11 ac,1.2,380.00 x 254.00 x 24.00,,3.0,Unknown,Unknown,0.0,"HP 1T8TJG Laptop (Windows 10, 12GB RAM, 2000GB HDD, Intel Core i5, Purple, 15.6 inch)",Unknown,2,Unknown,1 x USB 2.0,Unknown,Unknown,Stereo Speakers,Unknown,Yes,Standard,10/100/1000 Base T,83218,12.0,15.6,1.6,
Microsoft,Surface Laptop 3 15-inch,microsoft,0,0,0,0,0,0.0,"Platinum, Matte Black",Windows 10 Home,Unknown,Unknown,AMD Ryzen 5 3580U,AMD Radeon Vega 9,Yes,0.0,2496x1664 pixels,802.11 a/b/g/n/ac,1.542,244.00 x 339.50 x 14.69,5.0,2.0,Surface Laptop,Yes,1.0,"Microsoft Surface 3 Laptop (Windows 10 Home, 8GB RAM, 256GB SSD, AMD Ryzen 5, Platinum, 15.0 Inch)",Unknown,Unknown,Touchpad,"1 x USB 3.0 (Type A), 1 x USB 3.0 (Type C)",Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,141500,8.0,15.0,2.16,
HP,15-BS547TU,hp,0,0,0,0,0,0.0,Black,Windows 10,500GB,15-BS547TU,Intel Pentium Dual Core N3710,Integrated Graphics Processor,Unknown,0.0,1366x768 pixels,802.11 b/g/n,2.1,254.00 x 38.00 x 24.00,,3.0,Unknown,Unknown,0.0,"HP 15-BS547TU Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Pentium, Jet Black, 15.6 inch)",Unknown,4,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Yes,Standard,Unknown,21997,4.0,15.6,1.6,
Asus,VivoBook W202NA-YS03,asus,0,8,42,25,25,0.0,Midnight Blue,Windows 10,64GB,W202NA-YS03,Intel Celeron Dual Core N3350,Intel HD Graphics,No,0.0,1366x768 pixels,802.11 ac,1.179,294.64 x 200.66 x 22.86,4.1,2.0,VivoBook,Unknown,0.0,"Asus Vivobook W202NA-YS03 Laptop (Windows 10, 4GB RAM, 64GB HDD, Intel Celeron, Midnight Blue, 11.6 inch)",Unknown,2,Unknown,2 x USB 3.0,Unknown,Unknown,Unknown,SDXC Card Reader,Unknown,Standard,Unknown,83309,4.0,11.6,1.1,12.0
AGB,Tiara 1709-A,agb,0,0,0,0,0,0.0,Silver,Windows 10,No,1709-A,Intel Core i7 7th Gen,Nvidia,Unknown,0.0,1920x1080 pixels,802.11 ac,2.1,Unknown,4.1,3.0,Tiara,Yes,0.0,"AGB Tiara 1709-A Laptop (Windows 10, 8GB RAM, 500GB HDD, Intel Core i7, Silver, 15.6 inch)",Unknown,Unknown,Unknown,1 x USB 3.0,Unknown,Yes,Unknown,Unknown,Yes,Unknown,10/100/1000 Base T,68999,8.0,15.6,2.7,
AGB,Tiara 2403-R,agb,0,0,0,0,0,0.0,Silver,Windows 10,No,2403-R,Intel Core i7 7th Gen,Nvidia,Unknown,0.0,1920x1080 pixels,802.11 ac,2.1,Unknown,4.1,3.0,Tiara,Yes,0.0,"AGB Tiara 2403-R Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Silver)",Unknown,Unknown,Unknown,"2 x USB 2.0, 1 x USB 3.0",Unknown,Yes,Unknown,Unknown,Yes,Unknown,10/100/1000 Base T,71999,8.0,15.6,2.7,
AGB,Orion ZQ0812,agb,0,0,0,0,0,0.0,Silver,Windows 10,No,ZQ0812,Intel Core i7 7th Gen 7500u,Intel Integrated HD Graphics 620,No,0.0,1920x1080 pixels,802.11 ac,2.1,Unknown,4.1,3.0,Orion,Yes,0.0,"AGB Orion ZQ0812 Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Silver)",Unknown,Unknown,Unknown,"2 x USB 2.0, 1 x USB 3.0, 1 x USB 3.0 (Type C)",Unknown,Unknown,Unknown,Unknown,Yes,Unknown,10/100/1000 Base T,64499,8.0,14.0,2.7,
AGB,Orion ZQ1608,agb,0,0,0,0,0,0.0,Silver,Windows 10,No,ZQ1608,Intel Core i7 7th Gen 7500u,Intel Integrated HD Graphics 620,No,0.0,1920x1080 pixels,802.11 ac,2.1,Unknown,4.1,3.0,Orion,Yes,0.0,"AGB Orion ZQ1608 Laptop (Windows 10, 8GB RAM, 500GB HDD, Intel Core i7, Silver)",Unknown,Unknown,Unknown,"2 x USB 2.0, 1 x USB 3.0, 1 x USB 3.0 (Type C)",Unknown,Unknown,Unknown,Unknown,Yes,Unknown,10/100/1000 Base T,88000,8.0,14.0,2.7,
AGB,Octev AG1208,agb,43,0,29,0,29,0.0,Silver,Windows 10,No,AG1208,Intel Core i7 7th Gen 7500u,Nvidia,Unknown,0.0,1920x1080 pixels,802.11 ac,2.1,Unknown,4.1,3.0,Octev,Yes,0.0,"AGB Octev AG1208 Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Silver, 15.6 inch)",Unknown,Unknown,Unknown,"2 x USB 2.0, 1 x USB 3.0, 1 x USB 3.0 (Type C)",Unknown,Unknown,Unknown,Unknown,Yes,Unknown,10/100/1000 Base T,92999,8.0,15.6,2.7,7.0
Dell,13 Y560901IN9,dell,50,0,0,25,25,0.0,Black,Windows 8.1,1TB,13 Y560901IN9,Intel Core i5,Unknown,Unknown,0.0,1920x1080 pixels,802.11 ac,2.5,364.00 x 41.40 x 10.10,4.2,4.0,Unknown,Yes,0.0,"Dell Alienware 13 Y560901IN9 Laptop (Windows 8.1, 8GB RAM, 1000GB HDD, Intel Core i5, Black, 13 inch)",Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,SD Card Reader,Yes,Standard,Unknown,69990,8.0,13.3,2.16,4.0
Lenovo,ThinkPad T580 20L9,lenovo,0,0,0,0,0,0.0,Black,Windows 10 Professional,512GB,T580 20L9,Intel Core i7 8th Gen 8250U,Unknown,Unknown,0.0,3840x2160 pixels,802.11 b/g,1.97,365.80 x 252.80 x 19.95,4.2,2.0,ThinkPad,Unknown,0.0,"Lenovo Thinkpad T580 20L9 Laptop (Windows 10 Pro, 16GB RAM, 512GB HDD, Intel Core i7, Black, 15.6 inch)",Unknown,6,Unknown,2 x USB 3.0,Unknown,Unknown,Yes,4 in 1 Card Reader,Yes,Standard,Yes,229319,16.0,15.6,1.6,
Lenovo,Yoga N23,lenovo,7,0,14,7,71,0.0,Black,Chrome OS,32GB,N23,Intel Celeron Dual Core 8173c,Unknown,Unknown,1.0,Unknown,Unknown,1.35,132.08 x 206.00 x 20.00,,2.0,Yoga,Yes,0.0,"Lenovo N23 Laptop (Chrome, 4GB RAM, 32GB HDD, Intel Celeron, Black, 11.6 inch)",Yes,3,Touchpad,Unknown,Unknown,Yes,Yes,Yes,Yes,Standard,Unknown,32959,4.0,11.6,2.16,14.0
Asus,ROG GL502VS-DS71,asus,16,10,20,9,46,0.0,Silver,Windows 10,1TB,GL502VS-DS71,Intel Core i7 7700HQ,Nvidia GeForce GTX 1070,Unknown,0.0,1920x1080 pixels,802.11 ac,2.9,76.20 x 277.00 x 41.10,4.1,1.0,ROG,Unknown,0.0,"Asus Rog GL502VS-DS71 Laptop (Windows 10, 16GB RAM, 1000GB HDD, Intel Core i7, Silver, 15.6 inch)",Unknown,4,Unknown,1 x USB 3.1 Gen 2 (Type C),Unknown,Unknown,Yes,Unknown,Yes,Standard,Unknown,220646,16.0,15.6,2.8,192.0
Asus,ZenBook Pro Duo UX581,asus,0,0,0,0,100,0.0,Unknown,Windows 10 Home,Unknown,UX581,Unknown,Nvidia,Yes,0.0,3840x2160 pixels,802.11 a/b/g/n/ac,2.5,246.00 x 359.00 x 24.00,,3.0,ZenBook,Unknown,1.0,"Asus ZenBook Pro Duo UX581 Laptop (Window 10 Home, 32GB RAM, 1000GB SSD, Intel Core i7, 9th Gen, Celestial Blue, 15.6 inch)",Yes,4,Touchpad,"2 x USB 3.1 Gen 2 (Type A), 1 x Thunderbolt 3 (Type C)",Unknown,Yes,Unknown,Unknown,Unknown,Standard,Unknown,221089,32.0,15.6,2.16,
Dell,Inspiron 7548,dell,69,0,8,8,15,0.0,Silver,Windows 8 Professional,1TB,7548,Intel Core i7 5th Gen 5500U,AMD Radeon R7 M270,Yes,0.0,Unknown,802.11 ac,2.1,Unknown,4.0,3.0,Inspiron,Yes,1.0,"Dell Inspiron 7548 Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Silver, 15.6 inch)",Unknown,3,Touchpad,Unknown,4MB,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,69500,16.0,15.6,2.4,13.0
Apple,MacBook MJY32HN/A,apple,0,0,0,0,100,0.0,Space Grey,macOS,No,MJY32HN/A,Intel Core m5 5th Gen 5Y10,Intel Integrated HD Graphics,No,0.0,Unknown,802.11 a/b/g/n/ac,0.9,Unknown,4.0,1.0,MacBook,Yes,0.0,"Apple Macbook MJY32HN/A Laptop (Mac, 8GB RAM, 256GB HDD, Intel Core m5, Space Grey, 12.0 Inch)",Yes,Unknown,Touchpad,Unknown,4MB,Unknown,Stereo Speakers,Unknown,Unknown,Unknown,Unknown,92000,8.0,12.0,2.16,2.0
Acer,Spin 5 SP513-52N-85LZ,acer,16,0,20,8,56,0.0,Silver,Windows 10 Home,No,5 SP513-52N-85LZ,Intel Core i7 8th Gen 8550U,Intel HD Graphics 620,No,0.0,1920x1080 pixels,Unknown,1.5,40.64 x 32.40 x 22.60,4.1,3.0,Spin,Unknown,0.0,"Acer Spin 5 SP513-52N-85LZ Laptop (Windows 10 Home, 8GB RAM, 256GB HDD, Intel Core i7, Silver, 13.3 inch)",Unknown,3,Unknown,"1 x USB 2.0, 2 x USB 3.0",8MB,Unknown,Stereo Speakers,Unknown,Unknown,Standard,Unknown,90643,8.0,13.3,1.8,25.0
Acer,Spin 7 SP714-51,acer,0,0,100,0,0,0.0,Black,Windows 10 Home,Unknown,SP714-51,Intel Core i7 7th Gen 7Y75,Intel Integrated HD Graphics 615,No,0.0,1920x1080 pixels,802.11 b/g/n/ac,1.2,230.00 x 325.00 x 11.00,4.1,3.0,Spin 7,Yes,1.0,"Acer Spin 7 SP714-51 Laptop (Windows 10, 8GB RAM, 256GB HDD, Intel Core i7, Black, 14 inch)",Unknown,4,Touchpad,Unknown,4MB,Yes,2 Speakers,Unknown,Unknown,Unknown,Unknown,119990,8.0,14.0,1.3,
HP,NoteBook 15-ay554tu,hp,0,0,0,0,0,0.0,Turbo Silver,Windows 10,1TB,15-ay554tu,Intel Core i5 6th Gen 6200U,Intel Integrated HD Graphics 520,No,0.0,1920x1080 pixels,802.11 b/g/n,2.9,175.26 x 30.50 x 52.00,4.0,3.0,NoteBook,Yes,0.0,"HP Notebook - 15-ay554tu Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i5, Turbo Silver, 15.6 inch)",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,10/100,36490,4.0,15.6,2.3,
HP,Spectre 13-V138TU,hp,0,0,0,0,0,0.0,Gold,Windows 10,512GB,13-V138TU,Intel Core i7 7500U,Intel HD Graphics 620,No,0.0,1920x1080 pixels,802.11 ac,1.11,325.00 x 229.00 x 26.42,4.2,1.0,Spectre,Yes,0.0,"HP Spectre 13-V138TU Laptop (Windows 10, 4GB RAM, 512GB HDD, Intel Core i7, Gold, 13.3 inch)",Unknown,4,Touchpad,Unknown,4MB,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,139990,4.0,13.3,2.7,
Acer,Aspire E E-15-E5-575-33BM,acer,33,10,11,8,37,0.0,Black,Windows 10,1TB,E-15-E5-575-33BM,Intel Core i3,Intel Integrated HD Graphics,No,0.0,1366x768 pixels,802.11 ac,2.1,Unknown,4.1,3.0,Aspire E,Yes,0.0,"Acer Aspire E E-15-E5-575-33BM Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",Yes,Unknown,Touchpad,Unknown,3MB,Yes,Yes,Unknown,Unknown,Unknown,10/100/1000 Base T,50192,4.0,15.6,2.5,626.0
Acer,Aspire E E-E5-573G,acer,12,4,23,9,51,0.0,Charcoal Grey,Linux,1TB,E-E5-573G,Intel Core i3 5th Gen,Nvidia GeForce 920M,Yes,0.0,1366x768 pixels,802.11 b/g/n/ac,2.4,382.00 x 256.00 x 29.00,4.0,3.0,Aspire E,Unknown,0.0,"Acer Aspire E E5-573G Laptop (Linux, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",Unknown,Unknown,Unknown,"1 x USB 2.0, 2 x USB 3.0",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Gigabit Ethernet,28890,4.0,15.6,2.16,193.0
